Checkup date,System ID,Calibration,Setup quality,Indoor / Outdoor,Far / Close,Is Measurable Focus Image (Yes/No),"If Not Measurable, Why?",Has Quality Issue (Yes/No),Quality Issue Type,which camera (left/right/none/both),Focus image,Focus severity,source_sheet,joined_image,cam0_image,cam1_image
2026-01-13 00:00:00,5c9a22787689c9079fddffa9,WRESTLING,,Indoor,Close,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9a22787689c9079fddffa9/83814247-2271-4608-8558-8f7ff038548b/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9a22787689c9079fddffa9/83814247-2271-4608-8558-8f7ff038548b/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9a22787689c9079fddffa9/83814247-2271-4608-8558-8f7ff038548b/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c16433e8c76fc07a6bc06d7,BASKETBALL,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c16433e8c76fc07a6bc06d7/9be29276-bf11-423d-a881-60e45b95078e/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c16433e8c76fc07a6bc06d7/9be29276-bf11-423d-a881-60e45b95078e/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c16433e8c76fc07a6bc06d7/9be29276-bf11-423d-a881-60e45b95078e/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c07f26f9d429307ab4f7da7,OTHER,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c07f26f9d429307ab4f7da7/cd83c224-0ab2-4a56-b88c-63eb986e1547/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c07f26f9d429307ab4f7da7/cd83c224-0ab2-4a56-b88c-63eb986e1547/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c07f26f9d429307ab4f7da7/cd83c224-0ab2-4a56-b88c-63eb986e1547/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbd838b7b7f4107a141d735,AMERICANFOOTBALL,,Outdoor,Far,yes,reflection of the camera + sun glare+shadow,yes,focus,both,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd838b7b7f4107a141d735/82d95538-f2b3-4aec-857c-2d47e2c5b8d5/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd838b7b7f4107a141d735/82d95538-f2b3-4aec-857c-2d47e2c5b8d5/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd838b7b7f4107a141d735/82d95538-f2b3-4aec-857c-2d47e2c5b8d5/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bfaaeae7a75205380d5aff0,WRESTLING,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfaaeae7a75205380d5aff0/62cb2387-26b7-43d0-80f9-16904e8ad72d/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfaaeae7a75205380d5aff0/62cb2387-26b7-43d0-80f9-16904e8ad72d/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfaaeae7a75205380d5aff0/62cb2387-26b7-43d0-80f9-16904e8ad72d/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c1b424542d75607bca8cfef,UNKNOWN,,Outdoor,Far,yes,-,no,-,-,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b424542d75607bca8cfef/4c8baaf0-2fe5-4532-a4f7-f284811b4f36/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b424542d75607bca8cfef/4c8baaf0-2fe5-4532-a4f7-f284811b4f36/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b424542d75607bca8cfef/4c8baaf0-2fe5-4532-a4f7-f284811b4f36/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c924281745dcf424280978c,BASKETBALL,,Indoor,Far,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c924281745dcf424280978c/935010d2-65ce-4082-a46e-28d49b17907c/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c924281745dcf424280978c/935010d2-65ce-4082-a46e-28d49b17907c/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c924281745dcf424280978c/935010d2-65ce-4082-a46e-28d49b17907c/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbdaca67b7f4107a141d76a,AMERICANFOOTBALL,,Outdoor,Far,yes,low light,no,focus,right,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbdaca67b7f4107a141d76a/0f79b4ed-191d-41b6-bdf2-4eae00cba4d9/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbdaca67b7f4107a141d76a/0f79b4ed-191d-41b6-bdf2-4eae00cba4d9/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbdaca67b7f4107a141d76a/0f79b4ed-191d-41b6-bdf2-4eae00cba4d9/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbd8a6b7b7f4107a141d738,AMERICANFOOTBALL,,Outdoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd8a6b7b7f4107a141d738/72e7cf83-1cc5-413e-914b-9717122362d9/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd8a6b7b7f4107a141d738/72e7cf83-1cc5-413e-914b-9717122362d9/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd8a6b7b7f4107a141d738/72e7cf83-1cc5-413e-914b-9717122362d9/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c1a18f78c76fc07a6bc1315,WRESTLING,,Indoor,Far,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1a18f78c76fc07a6bc1315/f404be5a-10cd-4bc7-8df2-caf86e22ef92/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1a18f78c76fc07a6bc1315/f404be5a-10cd-4bc7-8df2-caf86e22ef92/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1a18f78c76fc07a6bc1315/f404be5a-10cd-4bc7-8df2-caf86e22ef92/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c9c847767d93e079bd65ed8,BASKETBALL,,Indoor,Far,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9c847767d93e079bd65ed8/bba49272-756d-40ce-8bd0-57079f31702f/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9c847767d93e079bd65ed8/bba49272-756d-40ce-8bd0-57079f31702f/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9c847767d93e079bd65ed8/bba49272-756d-40ce-8bd0-57079f31702f/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbc4a8f7b7f4107a141d632,UNKNOWN,,Outdoor,Far,yes,low light+reflection of the camera,yes,focus,both,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc4a8f7b7f4107a141d632/3f7a2a63-fd9f-4fb0-9090-213f36e95ee3/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc4a8f7b7f4107a141d632/3f7a2a63-fd9f-4fb0-9090-213f36e95ee3/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc4a8f7b7f4107a141d632/3f7a2a63-fd9f-4fb0-9090-213f36e95ee3/focus/CAM1_1.jpg
2026-01-13 00:00:00,5ca0beb167d93e079bd66e08,WRESTLING,,Indoor,Far,yes,-,yes,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca0beb167d93e079bd66e08/2954d1a2-7647-46a5-bc50-e22dfb6371a7/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca0beb167d93e079bd66e08/2954d1a2-7647-46a5-bc50-e22dfb6371a7/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca0beb167d93e079bd66e08/2954d1a2-7647-46a5-bc50-e22dfb6371a7/focus/CAM1_1.jpg
2026-01-13 00:00:00,5ca3092c7689c9079fde2117,BASKETBALL,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca3092c7689c9079fde2117/d92487c8-66c0-481b-b5e2-4501cf91082f/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca3092c7689c9079fde2117/d92487c8-66c0-481b-b5e2-4501cf91082f/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca3092c7689c9079fde2117/d92487c8-66c0-481b-b5e2-4501cf91082f/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c1f7f378c76fc07a6bc24ae,OTHER,,Outdoor,Far,no,reflection of the camera + sun glare+shadow,yes,focus,both,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1f7f378c76fc07a6bc24ae/1a8dabe1-5a3f-41a9-b2b0-9e740f288efe/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1f7f378c76fc07a6bc24ae/1a8dabe1-5a3f-41a9-b2b0-9e740f288efe/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1f7f378c76fc07a6bc24ae/1a8dabe1-5a3f-41a9-b2b0-9e740f288efe/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c98a4fc745dcf424280aa7a,BASEBALL,,Outdoor,Far,yes,,yes,condensation,right,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c98a4fc745dcf424280aa7a/891e9c48-11b2-4728-9856-4ec2b72e8604/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c98a4fc745dcf424280aa7a/891e9c48-11b2-4728-9856-4ec2b72e8604/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c98a4fc745dcf424280aa7a/891e9c48-11b2-4728-9856-4ec2b72e8604/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbc41497b7f4107a141d622,AMERICANFOOTBALL,,Outdoor,Far,yes,-,no,-,-,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc41497b7f4107a141d622/b9daf20d-0ecc-4fe2-b56a-115fe7abe8b3/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc41497b7f4107a141d622/b9daf20d-0ecc-4fe2-b56a-115fe7abe8b3/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc41497b7f4107a141d622/b9daf20d-0ecc-4fe2-b56a-115fe7abe8b3/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bed84af3e663c077bc36db0,LEFTSIDE,,Indoor,Far,yes,-,yes,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed84af3e663c077bc36db0/e3940744-cc27-414c-9748-99295c6e1771/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed84af3e663c077bc36db0/e3940744-cc27-414c-9748-99295c6e1771/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed84af3e663c077bc36db0/e3940744-cc27-414c-9748-99295c6e1771/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c17830d42d75607bca8c0c7,WRESTLING,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c17830d42d75607bca8c0c7/1948bfbe-50ab-4b0a-99cf-a723c2f3a343/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c17830d42d75607bca8c0c7/1948bfbe-50ab-4b0a-99cf-a723c2f3a343/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c17830d42d75607bca8c0c7/1948bfbe-50ab-4b0a-99cf-a723c2f3a343/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c1a191242d75607bca8cb41,UNKNOWN,,Outdoor,Far,yes,low light,no,-,-,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1a191242d75607bca8cb41/005c41a0-7f01-41c3-abeb-8a32335b888f/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1a191242d75607bca8cb41/005c41a0-7f01-41c3-abeb-8a32335b888f/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1a191242d75607bca8cb41/005c41a0-7f01-41c3-abeb-8a32335b888f/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c0694db9d429307ab4f75a4,AMERICANFOOTBALL,,Outdoor,Far,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0694db9d429307ab4f75a4/9f2d8329-250c-4b84-8f50-9c41e05c1314/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0694db9d429307ab4f75a4/9f2d8329-250c-4b84-8f50-9c41e05c1314/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0694db9d429307ab4f75a4/9f2d8329-250c-4b84-8f50-9c41e05c1314/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c9a25b767d93e079bd655eb,BASKETBALL,,Indoor,Close,yes,-,yes,focus,right,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9a25b767d93e079bd655eb/136ae9c6-d026-4a85-ade7-8e14ffb53e47/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9a25b767d93e079bd655eb/136ae9c6-d026-4a85-ade7-8e14ffb53e47/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9a25b767d93e079bd655eb/136ae9c6-d026-4a85-ade7-8e14ffb53e47/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf2ace8edcf9f1aa0b13f4b,LACROSSE,,Outdoor,Far,yes,-,yes,focus,right,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf2ace8edcf9f1aa0b13f4b/327c6080-a512-4cff-8c08-ef4f5e29ba8b/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf2ace8edcf9f1aa0b13f4b/327c6080-a512-4cff-8c08-ef4f5e29ba8b/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf2ace8edcf9f1aa0b13f4b/327c6080-a512-4cff-8c08-ef4f5e29ba8b/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf525ef7a75205380d59c3b,OTHER,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf525ef7a75205380d59c3b/33a4f935-2289-4faf-a4eb-69dbe17af80a/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf525ef7a75205380d59c3b/33a4f935-2289-4faf-a4eb-69dbe17af80a/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf525ef7a75205380d59c3b/33a4f935-2289-4faf-a4eb-69dbe17af80a/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bed37433e663c077bc36cef,WRESTLING,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed37433e663c077bc36cef/42a0c6c3-1132-4729-80f8-2157da0e8875/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed37433e663c077bc36cef/42a0c6c3-1132-4729-80f8-2157da0e8875/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed37433e663c077bc36cef/42a0c6c3-1132-4729-80f8-2157da0e8875/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c8fb846745dcf4242808ded,AMERICANFOOTBALL,,Outdoor,Far,no,snow + low light,none,none,none,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c8fb846745dcf4242808ded/a975f7ec-7433-4577-b993-aa2893f47cd0/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c8fb846745dcf4242808ded/a975f7ec-7433-4577-b993-aa2893f47cd0/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c8fb846745dcf4242808ded/a975f7ec-7433-4577-b993-aa2893f47cd0/focus/CAM1_1.jpg
2026-01-13 00:00:00,61120284122fc5658b20433d,BASKETBALL,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/61120284122fc5658b20433d/bf040559-a309-40da-a215-d0824b63931c/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/61120284122fc5658b20433d/bf040559-a309-40da-a215-d0824b63931c/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/61120284122fc5658b20433d/bf040559-a309-40da-a215-d0824b63931c/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbc5fd97b7f4107a141d655,UNKNOWN,,Outdoor,Far,yes,reflection of the camera,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc5fd97b7f4107a141d655/c991f04c-4a91-4fea-81fe-7db5ed6bfeb9/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc5fd97b7f4107a141d655/c991f04c-4a91-4fea-81fe-7db5ed6bfeb9/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc5fd97b7f4107a141d655/c991f04c-4a91-4fea-81fe-7db5ed6bfeb9/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbc57ba118884077f6cc80e,SOFTBALL,,Outdoor,Far,yes,сamera view blocked by net,yes,focus,right,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc57ba118884077f6cc80e/82340819-0a79-493c-935d-bec4288ec068/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc57ba118884077f6cc80e/82340819-0a79-493c-935d-bec4288ec068/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbc57ba118884077f6cc80e/82340819-0a79-493c-935d-bec4288ec068/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bed84843e663c077bc36daf,CENTER,,Indoor,Close,yes,-,yes,focus,left,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed84843e663c077bc36daf/eaaf98af-12ef-4d0c-9ac9-3eb9468b999f/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed84843e663c077bc36daf/eaaf98af-12ef-4d0c-9ac9-3eb9468b999f/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed84843e663c077bc36daf/eaaf98af-12ef-4d0c-9ac9-3eb9468b999f/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c9c846167d93e079bd65ed7,LEFTSIDE,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9c846167d93e079bd65ed7/927135cd-3d2c-470c-8f21-7b3ac5d47a29/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9c846167d93e079bd65ed7/927135cd-3d2c-470c-8f21-7b3ac5d47a29/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9c846167d93e079bd65ed7/927135cd-3d2c-470c-8f21-7b3ac5d47a29/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c99fd6267d93e079bd6555b,AMERICANFOOTBALL,,Outdoor,Far,yes,-,yes,focus,left,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c99fd6267d93e079bd6555b/ddc46f13-b4ff-400b-ab62-46a04312eed8/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c99fd6267d93e079bd6555b/ddc46f13-b4ff-400b-ab62-46a04312eed8/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c99fd6267d93e079bd6555b/ddc46f13-b4ff-400b-ab62-46a04312eed8/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c16403d8c76fc07a6bc06ce,OTHER,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c16403d8c76fc07a6bc06ce/3a70ed78-8f6d-4766-9be9-78d012c0e40f/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c16403d8c76fc07a6bc06ce/3a70ed78-8f6d-4766-9be9-78d012c0e40f/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c16403d8c76fc07a6bc06ce/3a70ed78-8f6d-4766-9be9-78d012c0e40f/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bfac2507a75205380d5b04b,OTHER,,Indoor,Close,yes,additional objects obstruct camera view,no,-,none,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfac2507a75205380d5b04b/716e9245-0983-4490-8294-b91654535846/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfac2507a75205380d5b04b/716e9245-0983-4490-8294-b91654535846/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfac2507a75205380d5b04b/716e9245-0983-4490-8294-b91654535846/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c0065f90bd9f607afa138d4,WRESTLING,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0065f90bd9f607afa138d4/66b3f98d-7b2b-47a2-bc57-46e2b5242f75/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0065f90bd9f607afa138d4/66b3f98d-7b2b-47a2-bc57-46e2b5242f75/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0065f90bd9f607afa138d4/66b3f98d-7b2b-47a2-bc57-46e2b5242f75/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c174ef642d75607bca8c099,UNKNOWN,,Outdoor,Far,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c174ef642d75607bca8c099/6ce22b7d-abc9-4c3c-ac5f-ad43b506e21f/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c174ef642d75607bca8c099/6ce22b7d-abc9-4c3c-ac5f-ad43b506e21f/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c174ef642d75607bca8c099/6ce22b7d-abc9-4c3c-ac5f-ad43b506e21f/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c9206b3745dcf4242809729,AMERICANFOOTBALL,,Outdoor,Far,no,reflection of the camera + low light,yes,focus,right,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9206b3745dcf4242809729/10a4bcd8-5924-4184-9149-7ac080f63f93/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9206b3745dcf4242809729/10a4bcd8-5924-4184-9149-7ac080f63f93/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c9206b3745dcf4242809729/10a4bcd8-5924-4184-9149-7ac080f63f93/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c1b9ad042d75607bca8d0a9,WRESTLING,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b9ad042d75607bca8d0a9/49047523-62df-46fe-af9b-07325d87f56b/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b9ad042d75607bca8d0a9/49047523-62df-46fe-af9b-07325d87f56b/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b9ad042d75607bca8d0a9/49047523-62df-46fe-af9b-07325d87f56b/focus/CAM1_1.jpg
2026-01-13 00:00:00,5ca21de867d93e079bd67185,WRESTLING,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca21de867d93e079bd67185/5f397ed6-82de-4e9d-9428-acf65acfc843/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca21de867d93e079bd67185/5f397ed6-82de-4e9d-9428-acf65acfc843/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca21de867d93e079bd67185/5f397ed6-82de-4e9d-9428-acf65acfc843/focus/CAM1_1.jpg
2026-01-13 00:00:00,5ca476907689c9079fde26eb,AMERICANFOOTBALL,,Outdoor,Far,yes,-,yes,focus,left,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca476907689c9079fde26eb/9920f6bf-c807-4d4e-ad6f-4c10e2638199/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca476907689c9079fde26eb/9920f6bf-c807-4d4e-ad6f-4c10e2638199/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca476907689c9079fde26eb/9920f6bf-c807-4d4e-ad6f-4c10e2638199/focus/CAM1_1.jpg
2026-01-13 00:00:00,5ca6247d67d93e079bd6826e,AMERICANFOOTBALL,,Outdoor,Far,yes,-,yes,focus,right,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca6247d67d93e079bd6826e/682e25f2-25eb-416d-843a-eac69672edcb/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca6247d67d93e079bd6826e/682e25f2-25eb-416d-843a-eac69672edcb/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca6247d67d93e079bd6826e/682e25f2-25eb-416d-843a-eac69672edcb/focus/CAM1_1.jpg
